Type,SKU,Name,Description,Regular price,Categories,Images,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
simple,CQD350,Interruptor cqd 3p 50A 480/277V 14ka din,INTERRUPTOR CQD 3P 50A 480/277V 14KA DIN,3498.0,MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,,,
simple,CRC0012,Limpiador de contactos 82130*,LIMPIADOR DE CONTACTOS 82130*,169.05,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,CTBI0003,Conector bipartido bim cal 2,CONECTOR BIPARTIDO BIM CAL 2,92.0,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTBI0004,Conector bipartido bim cal 1/0,CONECTOR BIPARTIDO BIM CAL 1/0,139.02,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTBI0010,Conector bipartido bim cal 250,CONECTOR BIPARTIDO BIM CAL 250,404.55,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTBI0012,Conector bipartido bim cal 350,CONECTOR BIPARTIDO BIM CAL 350,0.0,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTBI0013,Conector bipartido bim cal 500,CONECTOR BIPARTIDO BIM CAL 500,793.23,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTFO0008,Jgo conector mc4 hembra y macho cal 10,JGO CONECTOR MC4 HEMBRA Y MACHO CAL 10,74.64,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTGL0001,"Conect glandula plastico 1/2""","CONECT GLANDULA PLASTICO 1/2""",7.5,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,CTGL0002,"Conect glandula plastico 3/4""*","CONECT GLANDULA PLASTICO 3/4""*",10.5,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,CTGL0003,"Conect glandula plastico 1""*","CONECT GLANDULA PLASTICO 1""*",25.2,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,CTGL0004,"Conect glandula plastico 1 1/2""**","CONECT GLANDULA PLASTICO 1 1/2""**",25.2,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,CTHU0003,"Conector hub 1""*","CONECTOR HUB 1""*",102.56,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTHU0004,"Conector hub 1 1/4""**","CONECTOR HUB 1 1/4""**",102.56,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTHU0008,"Conector hub 3""*","CONECTOR HUB 3""*",445.82,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTLAL002,"Conect gland aluminio 3/4""*","CONECT GLAND ALUMINIO 3/4""*",40.64,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,CTLI0004,"Conect recto licutite 1""*","CONECT RECTO LICUTITE 1""*",48.62,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTLI0007,"Conect recto licutite 2""¨*","CONECT RECTO LICUTITE 2""¨*",139.29,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTLI0009,"Conect recto licutite 3""*","CONECT RECTO LICUTITE 3""*",579.86,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTLI0018,"Conect curvo licutite 1""","CONECT CURVO LICUTITE 1""",100.62,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTLI0019,"Conect curvo licutite 1 1/4""*","CONECT CURVO LICUTITE 1 1/4""*",152.22,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTLI0020,"Conect curvo licutite 1 1/2""¨*","CONECT CURVO LICUTITE 1 1/2""¨*",205.76,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTLI0021,"Conect curvo licutite 2""*","CONECT CURVO LICUTITE 2""*",278.0,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTLI0022,"Conect curvo licutite 2 1/2""*","CONECT CURVO LICUTITE 2 1/2""*",712.2,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTLI0024,"Conect curvo licutite 4""*","CONECT CURVO LICUTITE 4""*",0.0,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-liquid-tight.jpg,,,,,
simple,CTPV0003,"Conector PVC t. pesado 1""*","CONECTOR PVC T. PESADO 1""*",4.98,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-de-pvc-pesado-gris.jpg,,,,,
simple,CTPV0006,"Conector PVC t pesado 2""*","CONECTOR PVC T PESADO 2""*",45.84,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-de-pvc-pesado-gris.jpg,,,,,
simple,CTPV0007,"Conector PVC t. pesado 2 1/2""*","CONECTOR PVC T. PESADO 2 1/2""*",77.94,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-de-pvc-pesado-gris.jpg,,,,,
simple,CTPV0008,"Conector PVC t. pesado 3""*","CONECTOR PVC T. PESADO 3""*",114.2,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-de-pvc-pesado-gris.jpg,,,,,
simple,CTPV0009,"Conector PVC t. pesado 4""*","CONECTOR PVC T. PESADO 4""*",205.43,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-de-pvc-pesado-gris.jpg,,,,,
simple,CTPV0023,"Conector hembra PVC 6"" c-40*","CONECTOR HEMBRA PVC 6"" C-40*",631.16,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-de-pvc-pesado-gris.jpg,,,,,
simple,CTSR0003,"Conector con tornillo 1""*","CONECTOR CON TORNILLO 1""*",16.0,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTSR0006,"Conector con tornillo 2""*","CONECTOR CON TORNILLO 2""*",63.4,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTSR0007,"Conector con tornillo 2 1/2""*","CONECTOR CON TORNILLO 2 1/2""*",156.74,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTSR0009,"Conector con tornillo 4""*","CONECTOR CON TORNILLO 4""*",319.92,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTUR0003,"Conector uso rudo 1""*","CONECTOR USO RUDO 1""*",23.36,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTVA0006,Conector p/varilla de tierra cw 5/8*,CONECTOR P/VARILLA DE TIERRA CW 5/8*,45.06,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTVCL10,Conector vcl1/0*,CONECTOR VCL1/0*,38.04,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0001,"Conector wp 1/2""*","CONECTOR WP 1/2""*",15.81,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0002,"Conector wp 3/4""","CONECTOR WP 3/4""",23.67,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0003,"Conector wp 1""*","CONECTOR WP 1""*",36.83,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0004,"Conector wp 1 1/4""*","CONECTOR WP 1 1/4""*",98.46,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0005,"Conector wp 1 1/2*""","CONECTOR WP 1 1/2*""",100.86,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0006,"Conector wp 2""*","CONECTOR WP 2""*",247.59,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0007,"Conector wp 2 1/2""*","CONECTOR WP 2 1/2""*",263.3,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0008,"Conector wp 3""*","CONECTOR WP 3""*",390.72,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTWP0009,"Conector wp 4""*","CONECTOR WP 4""*",1041.46,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0003,"Conector recto zapa 3/8""*","CONECTOR RECTO ZAPA 3/8""*",7.59,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0004,"Conector zapa recto 1""*","CONECTOR ZAPA RECTO 1""*",23.09,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0005,"Conector zapa recto 1 1/4""*","CONECTOR ZAPA RECTO 1 1/4""*",32.25,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0006,"Conector zapa recto 1 1/2""¨*","CONECTOR ZAPA RECTO 1 1/2""¨*",39.96,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0007,"Conector zapa recto 2""*","CONECTOR ZAPA RECTO 2""*",52.76,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0008,"Conector zapa recto 2 1/2""*","CONECTOR ZAPA RECTO 2 1/2""*",165.12,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0009,"Conector zapa recto 3""*","CONECTOR ZAPA RECTO 3""*",248.33,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0010,"Conector zapa recto 4""*","CONECTOR ZAPA RECTO 4""*",613.4,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CTZA0021,"Conector zapa curvo 2""*","CONECTOR ZAPA CURVO 2""*",137.19,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,CXLPDRS000,Cable xlp drs al sub (2+1) cal 6,CABLE XLP DRS AL SUB (2+1) CAL 6,31.42,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,CXLPDRS002,Cable xlp drs al sub (2+1) cal 4,CABLE XLP DRS AL SUB (2+1) CAL 4,57.28,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,CXLPDRS010,Cable xlp drs al sub (3+1) cal 4,CABLE XLP DRS AL SUB (3+1) CAL 4,79.35,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,CXLPDRS011,Cable xlp drs al sub (3+1) cal 6,CABLE XLP DRS AL SUB (3+1) CAL 6,56.505,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,CXLPDRS012,Cable xlp drs al sub (3+1) cal 1/0,CABLE XLP DRS AL SUB (3+1) CAL 1/0,138.0,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,CXLPDRS015,Cable xlp drs al sub (3+1) cal 3/0 1/0,CABLE XLP DRS AL SUB (3+1) CAL 3/0 1/0,213.06,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,CXLPDRS020,Cable xlp drs al sub (3+1) cal 350 4/0,CABLE XLP DRS AL SUB (3+1) CAL 350 4/0,432.0,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,DI100,Distan recargable laser 100m,DISTAN RECARGABLE LASER 100M,1816.8,FERRETERÍA > Medición y trazo,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DI40,Distan recargable laser mini 40m,DISTAN RECARGABLE LASER MINI 40M,1218.0,FERRETERÍA > Medición y trazo,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DISP0001,Dispensador de agua,DISPENSADOR DE AGUA,5062.32,VARIOS,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DISY0001,Disyuntor fd 3p 250A fxd63b250l,DISYUNTOR FD 3P 250A FXD63B250L,13576.5,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DML815,Lampara maquita 18V sin bateria,LAMPARA MAQUITA 18V SIN BATERIA,1037.07,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,DRIVERLED1,"Wriipv6e7r 12V DC, 200 watts, IP67 uso exterior,","WRIIPV6E7R 12V DC, 200 WATTS, IP67 USO EXTERIOR,",2475.0,ILUMINACIÓN > Exterior,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DU221RB,Desconectador 2x30 du221rb,DESCONECTADOR 2x30 DU221RB,1575.0,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DU321N,Desconectador 3p 30A n-1,DESCONECTADOR 3P 30A N-1,257.45,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DU321RB,Desconectador 3p x 30 s/fus n-3r sqd*,DESCONECTADOR 3P X 30 S/FUS N-3R SQD*,4257.22,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DUCT0001,Ducto cuadrado liso gris 4x4 x 3mts.,DUCTO CUADRADO LISO GRIS 4X4 X 3MTS.,1711.575,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,DUCT0002,Placa de cierre para ducto 4x4,PLACA DE CIERRE PARA DUCTO 4X4,83.6505,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,DYFI0001,Gabinete plastico rojo  de 1.4 x 0.7 x 0.35 mts,GABINETE PLASTICO ROJO  DE 1.4 x 0.7 X 0.35 MTS,20700.0,MATERIAL ELÉCTRICO > Control y protección,https://teisaintegral.com.mx/wp-content/uploads/2021/06/Gabinete-Metalico-IP65-40x30x20-G4A403020-Anclo.jpg,,,,,
simple,EATO0001,"Contacto duplex gfi 2p, 3h, 15A, 125V mgf15W""","CONTACTO DUPLEX GFI 2P, 3H, 15A, 125V MGF15W""",244.935,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0002,"Placa p/cont duplex marfil 2132V-box EATON""","PLACA P/CONT DUPLEX MARFIL 2132V-BOX EATON""",9.77,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0003,"Contacto duplex 2p, 3h, 15A, 127V blanco 268V EATON","CONTACTO DUPLEX 2P, 3H, 15A, 127V BLANCO 268V EATON",25.65,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0004,Contacto blindado 3p 3h 50A 250V arrow,CONTACTO BLINDADO 3P 3H 50A 250V ARROW,771.0,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0005,Clavija de baquelita 3p 3h 5A 250V arrow,CLAVIJA DE BAQUELITA 3P 3H 5A 250V ARROW,677.64,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0006,Placa naranja p/cont duplex tierra aislada ig5132rn*,PLACA NARANJA P/CONT DUPLEX TIERRA AISLADA IG5132RN*,93.0,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0010,Placa p/cont duplex acero inox 93101box1*,PLACA P/CONT DUPLEX ACERO INOX 93101BOX1*,48.16,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0020,"Contacto fijo 2p, 3h, 30A 250V, l630r""","CONTACTO FIJO 2P, 3H, 30A 250V, L630R""",115.5,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0021,"Clavija media vuelta 2p, 3h, 30A, 250V, l630p""","CLAVIJA MEDIA VUELTA 2P, 3H, 30A, 250V, L630P""",140.57,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0022,"Clavija media vuelta 4f, 5h, 30A 120/208V, l2130p""","CLAVIJA MEDIA VUELTA 4F, 5H, 30A 120/208V, L2130P""",0.0,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0023,"Contacto fijo 4f, 5h, 30A 120/208V, l2130r""","CONTACTO FIJO 4F, 5H, 30A 120/208V, L2130R""",1335.51,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0024,Contacto duplex 2p 3h 15A 125V 270W,CONTACTO DUPLEX 2P 3H 15A 125V 270W,13.0,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0025,Contacto EATON gf20W slim gfci receptaculo,CONTACTO EATON GF20W SLIM GFCI RECEPTACULO,,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0041,"Contacto fijo 2f, 3h, 15A, 277V, l715r""","CONTACTO FIJO 2F, 3H, 15A, 277V, L715R""",274.05,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0083,"Contacto fijo 2p, 3h, 20A, 250V, l620r""","CONTACTO FIJO 2P, 3H, 20A, 250V, L620R""",271.22,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0084,"Clavija media vuelta 2p, 3h, 20A, 250V, l620p""","CLAVIJA MEDIA VUELTA 2P, 3H, 20A, 250V, L620P""",90.47,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0087,"Clavija media vuelta 2p, 3h, 30A, 127V, l530p""","CLAVIJA MEDIA VUELTA 2P, 3H, 30A, 127V, L530P""",384.93,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0088,"Contacto fijo 2p, 3h, 30A, 127V, l530r""","CONTACTO FIJO 2P, 3H, 30A, 127V, L530R""",326.97,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0089,"Contacto colgante 2p, 3h, 30A, 127V, l530c""","CONTACTO COLGANTE 2P, 3H, 30A, 127V, L530C""",779.42,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0107,"Clavija media vuelta 3f, 4h, 20A, 250V,  l1420p""","CLAVIJA MEDIA VUELTA 3F, 4H, 20A, 250V,  L1420P""",345.94,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0108,"Contacto fijo 3f, 4h, 20A, 250V, l1420r""","CONTACTO FIJO 3F, 4H, 20A, 250V, L1420R""",292.24,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0117,"Clavija media vuelta 3f, 4h, 20A, 480V, l1620p""","CLAVIJA MEDIA VUELTA 3F, 4H, 20A, 480V, L1620P""",360.41,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0118,"Contacto fijo 3f, 4h, 20A, 480V, l1620r""","CONTACTO FIJO 3F, 4H, 20A, 480V, L1620R""",281.27,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EATO0119,Caja estanca wdc1715s ip55 17*150*80 c/conos y tapa*,CAJA ESTANCA WDC1715S IP55 17*150*80 C/CONOS Y TAPA*,214.68,FERRETERÍA > Cintas,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,EATO0200,Tapa cuadrada 5x5 tp568 MCA EATON cooper,TAPA CUADRADA 5X5 TP568 MCA EATON COOPER,29.25,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,ECOS0001,Foco LED 60W st19 700 lumenes,FOCO LED 60W ST19 700 LUMENES,,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,ED63B030,Interruptor ed6 30A 600V 3p,INTERRUPTOR ED6 30A 600V 3P,5812.5,MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,,,
simple,EDB14015,Interruptor p/ nf 1x15A*,INTERRUPTOR P/ NF 1X15A*,756.0,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EDB14020,Interruptor p/nf 1x20A*,INTERRUPTOR P/NF 1X20A*,756.0,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EGB14020,Interruptor p/nf 1x20A*,INTERRUPTOR P/NF 1x20A*,936.0,MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,,,
simple,EDB24015,Interruptor p/nf 2x15A*,INTERRUPTOR P/NF 2X15A*,1819.5,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
simple,EDB24030,Interruptor p/nf 2f 30A*,INTERRUPTOR P/NF 2F 30A*,1819.5,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
