SKU,Name,Description,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s)
10381,"Bolsa con 10 empaques de PVC antifuga para manguera, TRUPER","Bolsa con 10 empaques de PVC antifuga para manguera, TRUPER",11.64,,"https://www.truper.com/media/import/imagenes/EMP-MA10.jpg, https://www.truper.com/media/import/imagenes/EMP-MA10+EI1.jpg, https://www.truper.com/media/import/imagenes/EMP-MA10+EIND1.jpg, https://www.truper.com/media/import/imagenes/EMP-MA10+EM1.jpg, https://www.truper.com/media/import/imagenes/EMP-MA10+E1.jpg",Marca,,Medida,
10404,"Multímetro para mantenimiento industrial con gancho, TRUPER","Multímetro para mantenimiento industrial con gancho, TRUPER",556.03,,"https://www.truper.com/media/import/imagenes/MUT-202.jpg, https://www.truper.com/media/import/imagenes/MUT-202+D1.jpg, https://www.truper.com/media/import/imagenes/MUT-202+D3.jpg, https://www.truper.com/media/import/imagenes/MUT-202+EI1.jpg, https://www.truper.com/media/import/imagenes/MUT-202+EIND1.jpg, https://www.truper.com/media/import/imagenes/MUT-202+EM1.jpg, https://www.truper.com/media/import/imagenes/MUT-202+E1.jpg, https://www.truper.com/media/import/imagenes/MUT-202+FC1.jpg, https://www.truper.com/media/import/imagenes/MUT-202+FC2.jpg",Marca,,Medida,
10410274,BOTONERA Y SEÑALIZACION ROJO,BOTONERA Y SEÑALIZACION ROJO,,,,Marca,,Medida,
10452213,REELE SOBRECARGA 2.8-4A*,REELE SOBRECARGA 2.8-4A*,0.0,,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
10452382,REELE SOBRECARGA 22-32A*,REELE SOBRECARGA 22-32A*,0.0,,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
10459053,CONTACTO AUX BCXMR11*,CONTACTO AUX BCXMR11*,0.0,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
1051E,JGO DE LLAVES 16 COMBINADAS PULIDO ESPEJO EN PULGADAS,JGO DE LLAVES 16 COMBINADAS PULIDO ESPEJO EN PULGADAS,1746.69,,,Marca,,Medida,
10561730,BLOCO CONTACTO BFCO-22,BLOCO CONTACTO BFCO-22,,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
10566,"Casco de seguridad ala ancha, amarillo, TRUPER","Casco de seguridad ala ancha, amarillo, TRUPER",154.31,,"https://www.truper.com/media/import/imagenes/CAS-AX.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+D1.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+D2.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+EI1.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+EIND1.jpg, https://www.truper.com/media/import/imagenes/CAS-AX+E1.jpg",Marca,,Medida,
10567,"Casco de seguridad ala ancha, blanco, TRUPER","Casco de seguridad ala ancha, blanco, TRUPER",133.62,,"https://www.truper.com/media/import/imagenes/CAS-BX.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+D1.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+D2.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+EI1.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+EIND1.jpg, https://www.truper.com/media/import/imagenes/CAS-BX+E1.jpg",Marca,,Medida,
10638,"Portamanguera de plástico verde, TRUPER","Portamanguera de plástico verde, TRUPER",93.97,,"https://www.truper.com/media/import/imagenes/GAN-MAV.jpg, https://www.truper.com/media/import/imagenes/GAN-MAV+FC1.jpg",Marca,,Medida,
10638732,BANCO DE CAPACITORES 480V-40K VAR*,BANCO DE CAPACITORES 480V-40K VAR*,5303.63,,https://m.media-amazon.com/images/I/41KF0YiH+RL._AC_.jpg,Marca,,Medida,
10742,"Maneral de 4"" para rodillo, TRUPER","Maneral de 4"" para rodillo, TRUPER",23.28,,"https://www.truper.com/media/import/imagenes/MAROD-371.jpg, https://www.truper.com/media/import/imagenes/MAROD-371+D1.jpg, https://www.truper.com/media/import/imagenes/MAROD-371+EI1.jpg, https://www.truper.com/media/import/imagenes/MAROD-371+EIND1.jpg, https://www.truper.com/media/import/imagenes/MAROD-371+EM1.jpg, https://www.truper.com/media/import/imagenes/MAROD-371+E1.jpg, https://www.truper.com/media/import/imagenes/MAROD-371+FC1.jpg, https://www.truper.com/media/import/imagenes/MAROD-371+FC2.jpg",Marca,,Medida,
10753335,REELE SOBRECARGA ELEC. 24-240DC,REELE SOBRECARGA ELEC. 24-240DC,,,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
10753388,REELE SOBRECARGA ELEC. 24-240*,REELE SOBRECARGA ELEC. 24-240*,0.0,,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
10848,"Guantes para mecánico, palma reforzada, unitalla, TRUPER","Guantes para mecánico, palma reforzada, unitalla, TRUPER",150.82,,"https://www.truper.com/media/import/imagenes/GU-615.jpg, https://www.truper.com/media/import/imagenes/GU-615+D1.jpg, https://www.truper.com/media/import/imagenes/GU-615+E1.jpg, https://www.truper.com/media/import/imagenes/GU-615+FC1.jpg",Marca,,Medida,
10889,"Gaveta apilable  2 de plástico, 17 x 11 x 8 cm, TRUPER","Gaveta apilable  2 de plástico, 17 x 11 x 8 cm, TRUPER",17.24,,"https://www.truper.com/media/import/imagenes/GAV-2.jpg, https://www.truper.com/media/import/imagenes/GAV-2+D1.jpg, https://www.truper.com/media/import/imagenes/GAV-2+EI1.jpg, https://www.truper.com/media/import/imagenes/GAV-2+EIND1.jpg, https://www.truper.com/media/import/imagenes/GAV-2+EM1.jpg, https://www.truper.com/media/import/imagenes/GAV-2+E1.jpg, https://www.truper.com/media/import/imagenes/GAV-2+FC1.jpg, https://www.truper.com/media/import/imagenes/GAV-2+FC2.jpg",Marca,,Medida,
10890,"Gaveta apilable  3 de plástico, 25 x 17 x 11 cm, TRUPER","Gaveta apilable  3 de plástico, 25 x 17 x 11 cm, TRUPER",47.41,,"https://www.truper.com/media/import/imagenes/GAV-3.jpg, https://www.truper.com/media/import/imagenes/GAV-3+D1.jpg, https://www.truper.com/media/import/imagenes/GAV-3+EI1.jpg, https://www.truper.com/media/import/imagenes/GAV-3+EIND1.jpg, https://www.truper.com/media/import/imagenes/GAV-3+EM1.jpg, https://www.truper.com/media/import/imagenes/GAV-3+E1.jpg, https://www.truper.com/media/import/imagenes/GAV-3+FC1.jpg, https://www.truper.com/media/import/imagenes/GAV-3+FC2.jpg",Marca,,Medida,
10920,"Espuma expansiva de poliuretano, 500 ml, TRUPER","Espuma expansiva de poliuretano, 500 ml, TRUPER",168.97,,"https://www.truper.com/media/import/imagenes/ESEX-500.jpg, https://www.truper.com/media/import/imagenes/ESEX-500+EI1.jpg, https://www.truper.com/media/import/imagenes/ESEX-500+EM1.jpg, https://www.truper.com/media/import/imagenes/ESEX-500+FC1.jpg, https://www.truper.com/media/import/imagenes/ESEX-500+FC2.jpg, https://www.truper.com/media/import/imagenes/ESEX-500+FC3.jpg",Marca,,Medida,
10933,"Cinta para ducto 30m x 48mm, espesor 0.27mm, EXPERT","Cinta para ducto 30m x 48mm, espesor 0.27mm, EXPERT",142.24,,"https://www.truper.com/media/import/imagenes/CDU-30XX.jpg, https://www.truper.com/media/import/imagenes/CDU-30XX+D1.jpg, https://www.truper.com/media/import/imagenes/CDU-30XX+EI1.jpg, https://www.truper.com/media/import/imagenes/CDU-30XX+EM1.jpg, https://www.truper.com/media/import/imagenes/CDU-30XX+E1.jpg, https://www.truper.com/media/import/imagenes/CDU-30XX+FC1.jpg, https://www.truper.com/media/import/imagenes/CDU-30XX+FC2.jpg",Marca,,Medida,
11203,"Broca para concreto de 1/4 x 4"", TRUPER","Broca para concreto de 1/4 x 4"", TRUPER",15.5,,https://www.truper.com/media/import/imagenes/BCT-1-4X4.jpg,Marca,,Medida,
11206,"Broca para concreto de 1/4 x 6"", TRUPER","Broca para concreto de 1/4 x 6"", TRUPER",19.0,,https://www.truper.com/media/import/imagenes/BCT-1-4X6.jpg,Marca,,Medida,
11221,"Broca para concreto de 3/8 x 5"", TRUPER","Broca para concreto de 3/8 x 5"", TRUPER",32.0,,https://www.truper.com/media/import/imagenes/BCT-3-8X5.jpg,Marca,,Medida,
11223,"Nivel torpedo magnético de 9"" con cuerpo de ABS, TRUPER","Nivel torpedo magnético de 9"" con cuerpo de ABS, TRUPER",92.0,,"https://www.truper.com/media/import/imagenes/NT-9.jpg, https://www.truper.com/media/import/imagenes/NT-9+E1.jpg, https://www.truper.com/media/import/imagenes/NT-9+FC1.jpg, https://www.truper.com/media/import/imagenes/NT-9+FC2.jpg",Marca,,Medida,
11224,"Broca para concreto de 3/8 x 6"", TRUPER","Broca para concreto de 3/8 x 6"", TRUPER",35.0,,https://www.truper.com/media/import/imagenes/BCT-3-8X6.jpg,Marca,,Medida,
11241,"Lima plana muza 10"" con mango Comfort Grip, TRUPER","Lima plana muza 10"" con mango Comfort Grip, TRUPER",116.38,,"https://www.truper.com/media/import/imagenes/LPM-10T.jpg, https://www.truper.com/media/import/imagenes/LPM-10T+E1.jpg, https://www.truper.com/media/import/imagenes/LPM-10T+FC1.jpg, https://www.truper.com/media/import/imagenes/LPM-10T+FC2.jpg, https://www.truper.com/media/import/imagenes/LPM-10T+FC3.jpg",Marca,,Medida,
11244,"Lima redonda bastarda 10"" con mango Comfort Grip, TRUPER","Lima redonda bastarda 10"" con mango Comfort Grip, TRUPER",80.17,,"https://www.truper.com/media/import/imagenes/LRB-10T.jpg, https://www.truper.com/media/import/imagenes/LRB-10T+E1.jpg, https://www.truper.com/media/import/imagenes/LRB-10T+FC1.jpg, https://www.truper.com/media/import/imagenes/LRB-10T+FC2.jpg, https://www.truper.com/media/import/imagenes/LRB-10T+FC3.jpg",Marca,,Medida,
11272,"Broca SDS Plus 3/8 x 6"", TRUPER","Broca SDS Plus 3/8 x 6"", TRUPER",53.45,,https://www.truper.com/media/import/imagenes/BS-3-8X6.jpg,Marca,,Medida,
11339663,ITM 3X16 DWB160N16-3DX*,ITM 3X16 DWB160N16-3DX*,2614.0,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
11339700,ITM PARA CAJA MOLDEADA DE 63A*,ITM PARA CAJA MOLDEADA DE 63A*,0.0,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
11363,"Broca plana de manita 5/16"" para madera, TRUPER","Broca plana de manita 5/16"" para madera, TRUPER",42.24,,https://www.truper.com/media/import/imagenes/BPT-5-16.jpg,Marca,,Medida,
11506,"Caja para herramienta 23"" industrial con broches metálicos","Caja para herramienta 23"" industrial con broches metálicos",469.83,,"https://www.truper.com/media/import/imagenes/CHP-23X.jpg, https://www.truper.com/media/import/imagenes/CHP-23X+D2.jpg, https://www.truper.com/media/import/imagenes/CHP-23X+EI1.jpg, https://www.truper.com/media/import/imagenes/CHP-23X+FC1.jpg, https://www.truper.com/media/import/imagenes/CHP-23X+FC2.jpg, https://www.truper.com/media/import/imagenes/CHP-23X+FC3.jpg",Marca,,Medida,
11536,"Porta herramientas de carnaza con 12 compartimentos, TRUPER","Porta herramientas de carnaza con 12 compartimentos, TRUPER",392.24,,"https://www.truper.com/media/import/imagenes/POHE-12C.jpg, https://www.truper.com/media/import/imagenes/POHE-12C+E1.jpg, https://www.truper.com/media/import/imagenes/POHE-12C+FC1.jpg, https://www.truper.com/media/import/imagenes/POHE-12C+FC2.jpg",Marca,,Medida,
11603,"Lija de esmeril negra grano 120 de óxido de aluminio, TRUPER","Lija de esmeril negra grano 120 de óxido de aluminio, TRUPER",15.09,,"https://www.truper.com/media/import/imagenes/LIME-120.jpg, https://www.truper.com/media/import/imagenes/LIME-120+CR1.jpg, https://www.truper.com/media/import/imagenes/LIME-120+D1.jpg, https://www.truper.com/media/import/imagenes/LIME-120+D2.jpg, https://www.truper.com/media/import/imagenes/LIME-120+D3.jpg, https://www.truper.com/media/import/imagenes/LIME-120+EI1.jpg, https://www.truper.com/media/import/imagenes/LIME-120+EM1.jpg, https://www.truper.com/media/import/imagenes/LIME-120+E1.jpg",Marca,,Medida,
11618,"Lija de agua grano 80 de carburo de silicio, TRUPER","Lija de agua grano 80 de carburo de silicio, TRUPER",12.07,,"https://www.truper.com/media/import/imagenes/LIAG-80.jpg, https://www.truper.com/media/import/imagenes/LIAG-80+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-80+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-80+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-80+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-80+EI1.jpg, https://www.truper.com/media/import/imagenes/LIAG-80+EM1.jpg, https://www.truper.com/media/import/imagenes/LIAG-80+E1.jpg",Marca,,Medida,
11620,"Lija de agua grano 120 de carburo de silicio, TRUPER","Lija de agua grano 120 de carburo de silicio, TRUPER",10.34,,"https://www.truper.com/media/import/imagenes/LIAG-120.jpg, https://www.truper.com/media/import/imagenes/LIAG-120+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-120+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-120+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-120+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-120+EI1.jpg, https://www.truper.com/media/import/imagenes/LIAG-120+EM2.jpg, https://www.truper.com/media/import/imagenes/LIAG-120+E1.jpg",Marca,,Medida,
11622,"Lija de agua grano 180 de carburo de silicio, TRUPER","Lija de agua grano 180 de carburo de silicio, TRUPER",9.48,,"https://www.truper.com/media/import/imagenes/LIAG-180.jpg, https://www.truper.com/media/import/imagenes/LIAG-180+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-180+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-180+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-180+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-180+EI1.jpg, https://www.truper.com/media/import/imagenes/LIAG-180+EM1.jpg, https://www.truper.com/media/import/imagenes/LIAG-180+E1.jpg",Marca,,Medida,
11623,"Lija de agua grano 220 de carburo de silicio, TRUPER","Lija de agua grano 220 de carburo de silicio, TRUPER",9.48,,"https://www.truper.com/media/import/imagenes/LIAG-220.jpg, https://www.truper.com/media/import/imagenes/LIAG-220+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-220+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-220+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-220+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-220+EI2.jpg, https://www.truper.com/media/import/imagenes/LIAG-220+EM1.jpg, https://www.truper.com/media/import/imagenes/LIAG-220+E1.jpg",Marca,,Medida,
11625,"Lija de agua grano 280 de carburo de silicio, TRUPER","Lija de agua grano 280 de carburo de silicio, TRUPER",9.48,,"https://www.truper.com/media/import/imagenes/LIAG-280.jpg, https://www.truper.com/media/import/imagenes/LIAG-280+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-280+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-280+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-280+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-280+EI1.jpg, https://www.truper.com/media/import/imagenes/LIAG-280+EM1.jpg, https://www.truper.com/media/import/imagenes/LIAG-280+E1.jpg",Marca,,Medida,
11628,"Lija de agua grano 400 de carburo de silicio, TRUPER","Lija de agua grano 400 de carburo de silicio, TRUPER",9.48,,"https://www.truper.com/media/import/imagenes/LIAG-400.jpg, https://www.truper.com/media/import/imagenes/LIAG-400+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-400+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-400+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-400+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-400+EI1.jpg, https://www.truper.com/media/import/imagenes/LIAG-400+EM1.jpg, https://www.truper.com/media/import/imagenes/LIAG-400+E1.jpg",Marca,,Medida,
11630,"Lija de agua grano 600 de carburo de silicio, TRUPER","Lija de agua grano 600 de carburo de silicio, TRUPER",9.48,,"https://www.truper.com/media/import/imagenes/LIAG-600.jpg, https://www.truper.com/media/import/imagenes/LIAG-600+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-600+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-600+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-600+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-600+EI1.jpg, https://www.truper.com/media/import/imagenes/LIAG-600+EM1.jpg, https://www.truper.com/media/import/imagenes/LIAG-600+E1.jpg",Marca,,Medida,
11634,"Lija de agua grano 1200 microfina carburo de silicio, TRUPER","Lija de agua grano 1200 microfina carburo de silicio, TRUPER",17.24,,"https://www.truper.com/media/import/imagenes/LIAG-1200.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+CR1.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+D1.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+D2.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+D3.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+EI1.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+EM1.jpg, https://www.truper.com/media/import/imagenes/LIAG-1200+E1.jpg",Marca,,Medida,
11642,"Lija de esmeril roja grano 80 de óxido de aluminio, TRUPER","Lija de esmeril roja grano 80 de óxido de aluminio, TRUPER",18.97,,"https://www.truper.com/media/import/imagenes/LIMER-80.jpg, https://www.truper.com/media/import/imagenes/LIMER-80+CR1.jpg, https://www.truper.com/media/import/imagenes/LIMER-80+D2.jpg, https://www.truper.com/media/import/imagenes/LIMER-80+D3.jpg, https://www.truper.com/media/import/imagenes/LIMER-80+D4.jpg, https://www.truper.com/media/import/imagenes/LIMER-80+EI1.jpg, https://www.truper.com/media/import/imagenes/LIMER-80+EM1.jpg, https://www.truper.com/media/import/imagenes/LIMER-80+E1.jpg, https://www.truper.com/media/import/imagenes/LIMER-80+FC1.jpg",Marca,,Medida,
11643,"Lija de esmeril roja grano 120 de óxido de aluminio, TRUPER","Lija de esmeril roja grano 120 de óxido de aluminio, TRUPER",17.24,,"https://www.truper.com/media/import/imagenes/LIMER-120.jpg, https://www.truper.com/media/import/imagenes/LIMER-120+CR1.jpg, https://www.truper.com/media/import/imagenes/LIMER-120+D2.jpg, https://www.truper.com/media/import/imagenes/LIMER-120+D3.jpg, https://www.truper.com/media/import/imagenes/LIMER-120+D4.jpg, https://www.truper.com/media/import/imagenes/LIMER-120+EI1.jpg, https://www.truper.com/media/import/imagenes/LIMER-120+EM1.jpg, https://www.truper.com/media/import/imagenes/LIMER-120+E1.jpg, https://www.truper.com/media/import/imagenes/LIMER-120+FC1.jpg",Marca,,Medida,
11668,"Piedra para asentar 200 mm, doble grano 150 y 240, TRUPER","Piedra para asentar 200 mm, doble grano 150 y 240, TRUPER",92.24,,"https://www.truper.com/media/import/imagenes/PIAS-108.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+D1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+EI1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+EIND1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+EM1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+E1.jpg, https://www.truper.com/media/import/imagenes/PIAS-108+FC1.jpg",Marca,,Medida,
11674,"Disco laminado 4-1/2"", grano 60 centro 7/8"", fibra, TRUPER","Disco laminado 4-1/2"", grano 60 centro 7/8"", fibra, TRUPER",73.5,,"https://www.truper.com/media/import/imagenes/DLT-1717.jpg, https://www.truper.com/media/import/imagenes/DLT-1717+EI1.jpg, https://www.truper.com/media/import/imagenes/DLT-1717+EM1.jpg, https://www.truper.com/media/import/imagenes/DLT-1717+E1.jpg, https://www.truper.com/media/import/imagenes/DLT-1717+FC1.jpg, https://www.truper.com/media/import/imagenes/DLT-1717+FC2.jpg",Marca,,Medida,
11688,"Disco laminado 4-1/2"", grano 80 centro 7/8"", fibra, TRUPER","Disco laminado 4-1/2"", grano 80 centro 7/8"", fibra, TRUPER",66.38,,"https://www.truper.com/media/import/imagenes/DLT-1718.jpg, https://www.truper.com/media/import/imagenes/DLT-1718+EI1.jpg, https://www.truper.com/media/import/imagenes/DLT-1718+EM1.jpg, https://www.truper.com/media/import/imagenes/DLT-1718+E1.jpg, https://www.truper.com/media/import/imagenes/DLT-1718+FC1.jpg, https://www.truper.com/media/import/imagenes/DLT-1718+FC2.jpg",Marca,,Medida,
11701,"Broca para vidrio y azulejo de 3/16"", TRUPER","Broca para vidrio y azulejo de 3/16"", TRUPER",44.83,,https://www.truper.com/media/import/imagenes/BVI-3-16.jpg,Marca,,Medida,
11702,"Broca para vidrio y azulejo de 1/4"", TRUPER","Broca para vidrio y azulejo de 1/4"", TRUPER",56.03,,https://www.truper.com/media/import/imagenes/BVI-1-4.jpg,Marca,,Medida,
11703,"Broca para vidrio y azulejo de 5/16"", TRUPER","Broca para vidrio y azulejo de 5/16"", TRUPER",62.07,,https://www.truper.com/media/import/imagenes/BVI-5-16.jpg,Marca,,Medida,
